source_ip,timestamp,raw_url,scheme,host,port,effective_port,path,path_segments,path_depth,query_string,query_params,query_param_count,fragment,file_extension,method,status_code,user_agent,referrer,source
192.168.1.32,2026-04-07T07:48:25.320792,https://10.0.0.50/api/v2/data,https,10.0.0.50,,443,/api/v2/data,api;v2;data,3,,,0,,,GET,,curl/8.4.0,,pcap
172.16.0.197,2026-04-07T07:48:25.320792,http://admin.example.com/products,http,admin.example.com,,80,/products,products,1,,,0,,,POST,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.225,2026-04-07T07:48:25.321769,https://secure.example.com/return?goto=%2F%2Fgoogle.com%252f%40evil.com,https,secure.example.com,,443,/return,return,1,goto=%2F%2Fgoogle.com%2F%40evil.com,goto=//google.com/@evil.com,1,,,GET,,gobuster/3.6,,pcap
192.168.1.196,2026-04-07T07:48:25.321769,http://10.0.0.50/faq?filter=recent,http,10.0.0.50,,80,/faq,faq,1,filter=recent,filter=recent,1,,,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.109,2026-04-07T07:48:25.321769,https://admin.example.com/products?type=product&order=name,https,admin.example.com,,443,/products,products,1,type=product&order=name,type=product;order=name,2,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.252,2026-04-07T07:48:25.321769,http://secure.example.com/help?lang=en&user=john&category=electronics,http,secure.example.com,,80,/help,help,1,lang=en&user=john&category=electronics,lang=en;user=john;category=electronics,3,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.58,2026-04-07T07:48:25.321769,https://example.com/return?redirect=http%3A%2F%2Fevil.com,https,example.com,,443,/return,return,1,redirect=http%3A%2F%2Fevil.com,redirect=http://evil.com,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.211,2026-04-07T07:48:25.323276,https://example.com/notifications?type=product,https,example.com,,443,/notifications,notifications,1,type=product,type=product,1,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.25,2026-04-07T07:48:25.323276,https://example.com/products,https,example.com,,443,/products,products,1,,,0,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.136,2026-04-07T07:48:25.324262,http://192.168.1.100/,http,192.168.1.100,,80,/,,0,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.79,2026-04-07T07:48:25.324262,http://10.0.0.50/api/v1/status?id=123,http,10.0.0.50,,80,/api/v1/status,api;v1;status,3,id=123,id=123,1,,,HEAD,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.214,2026-04-07T07:48:25.324262,http://webapp.internal/load?src=http%3A%2F%2F127.1%2F,http,webapp.internal,,80,/load,load,1,src=http%3A%2F%2F127.1%2F,src=http://127.1/,1,,,GET,,python-requests/2.31.0,,pcap
172.16.0.132,2026-04-07T07:48:25.325238,http://admin.example.com/cart,http,admin.example.com,,80,/cart,cart,1,,,0,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.16,2026-04-07T07:48:25.325238,http://192.168.1.100/redirect?goto=%2F%2Fgoogle.com%252f%40evil.com,http,192.168.1.100,,80,/redirect,redirect,1,goto=%2F%2Fgoogle.com%2F%40evil.com,goto=//google.com/@evil.com,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.104,2026-04-07T07:48:25.325238,http://10.0.0.50/url?return=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,http,10.0.0.50,,80,/url,url,1,return=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,return=/redirect?url=http://evil.com,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.51,2026-04-07T07:48:25.326214,https://10.0.0.50/download?template=..\..\..\windows\system32\config\sam,https,10.0.0.50,,443,/download,download,1,template=..%5C..%5C..%5Cwindows%5Csystem32%5Cconfig%5Csam,template=..\..\..\windows\system32\config\sam,1,,,GET,,masscan/1.3,,pcap
10.0.0.237,2026-04-07T07:48:25.326214,http://test-app.local/images/logo.png?brand=apple&type=product,http,test-app.local,,80,/images/logo.png,images;logo.png,2,brand=apple&type=product,brand=apple;type=product,2,,png,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.170,2026-04-07T07:48:25.326214,http://api.example.com/index.html?q=laptop&lang=en,http,api.example.com,,80,/index.html,index.html,1,q=laptop&lang=en,q=laptop;lang=en,2,,html,GET,,PostmanRuntime/7.35.0,,pcap
172.16.0.214,2026-04-07T07:48:25.326214,https://secure.example.com/about,https,secure.example.com,,443,/about,about,1,,,0,,,GET,,curl/8.4.0,,pcap
192.168.1.219,2026-04-07T07:48:25.327220,http://api.example.com/blog/post/1,http,api.example.com,,80,/blog/post/1,blog;post;1,3,,,0,,,HEAD,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.251,2026-04-07T07:48:25.327220,http://test-app.local/?id=123&filter=recent,http,test-app.local,,80,/,,0,id=123&filter=recent,id=123;filter=recent,2,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.123,2026-04-07T07:48:25.327220,https://webapp.internal/search,https,webapp.internal,,443,/search,search,1,,,0,,,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.133,2026-04-07T07:48:25.328204,http://api.example.com/directory?query=admin%2A,http,api.example.com,,80,/directory,directory,1,query=admin%2A,query=admin*,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.232,2026-04-07T07:48:25.328204,https://example.com/?page=1&format=json,https,example.com,,443,/,,0,page=1&format=json,page=1;format=json,2,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.14,2026-04-07T07:48:25.328204,http://test-app.local/privacy?id=123&user=john,http,test-app.local,,80,/privacy,privacy,1,id=123&user=john,id=123;user=john,2,,,GET,,python-requests/2.31.0,,pcap
192.168.1.25,2026-04-07T07:48:25.329181,https://example.com/?user=john,https,example.com,,443,/,,0,user=john,user=john,1,,,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.189,2026-04-07T07:48:25.329181,http://shop.example.com/cart,http,shop.example.com,,80,/cart,cart,1,,,0,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.65,2026-04-07T07:48:25.329181,http://10.0.0.50/feedback?search=%3Cmarquee%20onstart%3Dalert%281%29%3E,http,10.0.0.50,,80,/feedback,feedback,1,search=%3Cmarquee%20onstart%3Dalert%281%29%3E,search=<marquee onstart=alert(1)>,1,,,GET,,sqlmap/1.7.12#dev,,pcap
172.16.0.10,2026-04-07T07:48:25.330157,http://test-app.local/blog/category/tech?to=2024-12-31&order=name,http,test-app.local,,80,/blog/category/tech,blog;category;tech,3,to=2024-12-31&order=name,to=2024-12-31;order=name,2,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.203,2026-04-07T07:48:25.330157,http://shop.example.com/ping?host=test;,http,shop.example.com,,80,/ping,ping,1,host=test%3B,host=test;,1,,,POST,,masscan/1.3,,pcap
192.168.1.124,2026-04-07T07:48:25.330157,https://10.0.0.50/products?user=',https,10.0.0.50,,443,/products,products,1,user=%27,user=',1,,,GET,,Nmap Scripting Engine,,pcap
192.168.1.125,2026-04-07T07:48:25.331133,http://10.0.0.50/blog?id=123&type=product,http,10.0.0.50,,80,/blog,blog,1,id=123&type=product,id=123;type=product,2,,,GET,,PostmanRuntime/7.35.0,,pcap
172.16.0.117,2026-04-07T07:48:25.331133,https://test-app.local/api/orders?limit=10&to=2024-12-31&order=name,https,test-app.local,,443,/api/orders,api;orders,2,limit=10&to=2024-12-31&order=name,limit=10;to=2024-12-31;order=name,3,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.212,2026-04-07T07:48:25.332112,http://webapp.internal/file?page=....//....//....//etc/passwd,http,webapp.internal,,80,/file,file,1,page=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,page=....//....//....//etc/passwd,1,,,GET,,gobuster/3.6,,pcap
10.0.0.88,2026-04-07T07:48:25.332112,http://test-app.local/search?filter=admin%2A,http,test-app.local,,80,/search,search,1,filter=admin%2A,filter=admin*,1,,,GET,,Nmap Scripting Engine,,pcap
10.0.0.111,2026-04-07T07:48:25.332112,http://webapp.internal/search,http,webapp.internal,,80,/search,search,1,,,0,,,HEAD,,PostmanRuntime/7.35.0,,pcap
10.0.0.69,2026-04-07T07:48:25.332112,http://api.example.com/about?to=2024-12-31,http,api.example.com,,80,/about,about,1,to=2024-12-31,to=2024-12-31,1,,,HEAD,,PostmanRuntime/7.35.0,,pcap
192.168.1.101,2026-04-07T07:48:25.332112,https://api.example.com/blog/category/tech?brand=apple&id=123,https,api.example.com,,443,/blog/category/tech,blog;category;tech,3,brand=apple&id=123,brand=apple;id=123,2,,,HEAD,,python-requests/2.31.0,,pcap
192.168.1.198,2026-04-07T07:48:25.333619,"http://example.com/comment?message='><script>alert(String.fromCharCode(88,83,83))</script>",http,example.com,,80,/comment,comment,1,message=%27%3E%3Cscript%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C%2Fscript%3E,"message='><script>alert(String.fromCharCode(88,83,83))</script>",1,,,GET,,nuclei,,pcap
10.0.0.74,2026-04-07T07:48:25.334603,http://192.168.1.100/contact?category=electronics,http,192.168.1.100,,80,/contact,contact,1,category=electronics,category=electronics,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.104,2026-04-07T07:48:25.334603,http://192.168.1.100/js/main.js?sort=asc&status=active,http,192.168.1.100,,80,/js/main.js,js;main.js,2,sort=asc&status=active,sort=asc;status=active,2,,js,GET,,curl/8.4.0,,pcap
10.0.0.177,2026-04-07T07:48:25.334603,http://webapp.internal/api/user?uid=admin%29%28%26%29,http,webapp.internal,,80,/api/user,api;user,2,uid=admin%29%28%26%29,uid=admin)(&),1,,,GET,,sqlmap/1.7.12#dev,,pcap
172.16.0.118,2026-04-07T07:48:25.335577,http://admin.example.com/css/style.css?limit=10,http,admin.example.com,,80,/css/style.css,css;style.css,2,limit=10,limit=10,1,,css,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.14,2026-04-07T07:48:25.335577,http://test-app.local/search?search=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,http,test-app.local,,80,/search,search,1,search=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,search=<iframe src='javascript:alert(1)'>,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.149,2026-04-07T07:48:25.335577,http://admin.example.com/search?sort=asc,http,admin.example.com,,80,/search,search,1,sort=asc,sort=asc,1,,,GET,,curl/8.4.0,,pcap
192.168.1.191,2026-04-07T07:48:25.335577,http://shop.example.com/help?format=json,http,shop.example.com,,80,/help,help,1,format=json,format=json,1,,,GET,,python-requests/2.31.0,,pcap
172.16.0.115,2026-04-07T07:48:25.335577,http://example.com/events,http,example.com,,80,/events,events,1,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.234,2026-04-07T07:48:25.337085,http://test-app.local/download//etc/passwd,http,test-app.local,,80,/download/etc/passwd,download;etc;passwd,3,,,0,,,GET,,nikto/2.5.0,,pcap
10.0.0.137,2026-04-07T07:48:25.337085,http://admin.example.com/notifications?from=2024-01-01&category=electronics,http,admin.example.com,,80,/notifications,notifications,1,from=2024-01-01&category=electronics,from=2024-01-01;category=electronics,2,,,GET,,PostmanRuntime/7.35.0,,pcap
172.16.0.119,2026-04-07T07:48:25.337085,http://api.example.com/out?redirect=%2F%2Fevil.com,http,api.example.com,,80,/out,out,1,redirect=%2F%2Fevil.com,redirect=//evil.com,1,,,GET,,gobuster/3.6,,pcap
192.168.1.118,2026-04-07T07:48:25.338069,http://webapp.internal/file?page=....//....//....//etc/passwd,http,webapp.internal,,80,/file,file,1,page=....%2F%2F....%2F%2F....%2F%2Fetc%2Fpasswd,page=....//....//....//etc/passwd,1,,,GET,,python-requests/2.31.0,,pcap
172.16.0.181,2026-04-07T07:48:25.338069,http://api.example.com/feedback?query=%3Cinput%20onfocus%3Dalert%281%29%20autofocus%3E,http,api.example.com,,80,/feedback,feedback,1,query=%3Cinput%20onfocus%3Dalert%281%29%20autofocus%3E,query=<input onfocus=alert(1) autofocus>,1,,,POST,,Nmap Scripting Engine,,pcap
192.168.1.140,2026-04-07T07:48:25.338069,https://secure.example.com/help,https,secure.example.com,,443,/help,help,1,,,0,,,GET,,python-requests/2.31.0,,pcap
192.168.1.165,2026-04-07T07:48:25.339048,http://admin.example.com/blog/category/tech,http,admin.example.com,,80,/blog/category/tech,blog;category;tech,3,,,0,,,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.78,2026-04-07T07:48:25.339048,http://webapp.internal/api/v1/status?view=list&category=electronics&to=2024-12-31,http,webapp.internal,,80,/api/v1/status,api;v1;status,3,view=list&category=electronics&to=2024-12-31,view=list;category=electronics;to=2024-12-31,3,,,POST,,PostmanRuntime/7.35.0,,pcap
10.0.0.229,2026-04-07T07:48:25.339048,https://10.0.0.50/load?path=/etc/passwd,https,10.0.0.50,,443,/load,load,1,path=%2Fetc%2Fpasswd,path=/etc/passwd,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.84,2026-04-07T07:48:25.340051,https://webapp.internal/api/v1/status,https,webapp.internal,,443,/api/v1/status,api;v1;status,3,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.45,2026-04-07T07:48:25.340051,http://webapp.internal/register?from=2024-01-01&format=json&type=product,http,webapp.internal,,80,/register,register,1,from=2024-01-01&format=json&type=product,from=2024-01-01;format=json;type=product,3,,,GET,,curl/8.4.0,,pcap
192.168.1.101,2026-04-07T07:48:25.340051,http://webapp.internal/comment?input=%3Cimg%20src%3D1%20onerror%3Dalert%281%29%3E,http,webapp.internal,,80,/comment,comment,1,input=%3Cimg%20src%3D1%20onerror%3Dalert%281%29%3E,input=<img src=1 onerror=alert(1)>,1,,,POST,,nuclei,,pcap
192.168.1.147,2026-04-07T07:48:25.340051,http://webapp.internal/login,http,webapp.internal,,80,/login,login,1,,,0,,,POST,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.52,2026-04-07T07:48:25.341046,http://test-app.local/checkout?brand=apple&filter=recent,http,test-app.local,,80,/checkout,checkout,1,brand=apple&filter=recent,brand=apple;filter=recent,2,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.47,2026-04-07T07:48:25.342022,http://api.example.com/news,http,api.example.com,,80,/news,news,1,,,0,,,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.20,2026-04-07T07:48:25.342022,https://api.example.com/api/users,https,api.example.com,,443,/api/users,api;users,2,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.172,2026-04-07T07:48:25.342022,https://admin.example.com/redir?dest=%2F%2Fevil.com,https,admin.example.com,,443,/redir,redir,1,dest=%2F%2Fevil.com,dest=//evil.com,1,,,GET,,wfuzz/3.1.0,,pcap
172.16.0.142,2026-04-07T07:48:25.342022,https://10.0.0.50/terms?user=john,https,10.0.0.50,,443,/terms,terms,1,user=john,user=john,1,,,GET,,curl/8.4.0,,pcap
192.168.1.240,2026-04-07T07:48:25.342999,https://webapp.internal/exec?cmd=test`sleep,https,webapp.internal,,443,/exec,exec,1,cmd=test%60sleep,cmd=test`sleep,1,,,GET,,burpsuite,,pcap
172.16.0.33,2026-04-07T07:48:25.342999,https://192.168.1.100/checkout?filter=recent&format=json&q=laptop,https,192.168.1.100,,443,/checkout,checkout,1,filter=recent&format=json&q=laptop,filter=recent;format=json;q=laptop,3,,,HEAD,,curl/8.4.0,,pcap
192.168.1.183,2026-04-07T07:48:25.342999,http://shop.example.com/load?uri=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,http,shop.example.com,,80,/load,load,1,uri=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,uri=http://169.254.169.254/latest/meta-data/,1,,,GET,,gobuster/3.6,,pcap
10.0.0.209,2026-04-07T07:48:25.342999,http://admin.example.com/checkout?from=2024-01-01&id=123,http,admin.example.com,,80,/checkout,checkout,1,from=2024-01-01&id=123,from=2024-01-01;id=123,2,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.232,2026-04-07T07:48:25.344008,https://example.com/api/orders?sort=asc&lang=en&user=john,https,example.com,,443,/api/orders,api;orders,2,sort=asc&lang=en&user=john,sort=asc;lang=en;user=john,3,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.118,2026-04-07T07:48:25.344008,http://secure.example.com/admin?order=',http,secure.example.com,,80,/admin,admin,1,order=%27,order=',1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.64,2026-04-07T07:48:25.344995,http://shop.example.com/blog/category/tech?category=electronics&lang=en,http,shop.example.com,,80,/blog/category/tech,blog;category;tech,3,category=electronics&lang=en,category=electronics;lang=en,2,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.244,2026-04-07T07:48:25.344995,http://10.0.0.50/register,http,10.0.0.50,,80,/register,register,1,,,0,,,POST,,python-requests/2.31.0,,pcap
10.0.0.249,2026-04-07T07:48:25.344995,http://secure.example.com/exec?ip=test|,http,secure.example.com,,80,/exec,exec,1,ip=test%7C,ip=test|,1,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.41,2026-04-07T07:48:25.345970,http://example.com/notifications,http,example.com,,80,/notifications,notifications,1,,,0,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.119,2026-04-07T07:48:25.345970,http://example.com/logout?status=active&category=electronics&q=laptop,http,example.com,,80,/logout,logout,1,status=active&category=electronics&q=laptop,status=active;category=electronics;q=laptop,3,,,HEAD,,python-requests/2.31.0,,pcap
10.0.0.227,2026-04-07T07:48:25.345970,http://admin.example.com/cart?type=product&to=2024-12-31,http,admin.example.com,,80,/cart,cart,1,type=product&to=2024-12-31,type=product;to=2024-12-31,2,,,HEAD,,python-requests/2.31.0,,pcap
10.0.0.103,2026-04-07T07:48:25.345970,https://example.com/api/v1/health?filter=recent&order=name&to=2024-12-31,https,example.com,,443,/api/v1/health,api;v1;health,3,filter=recent&order=name&to=2024-12-31,filter=recent;order=name;to=2024-12-31,3,,,GET,,python-requests/2.31.0,,pcap
172.16.0.87,2026-04-07T07:48:25.346979,https://webapp.internal/search?user=x%29%28%7C%28cn%3D%2A%29,https,webapp.internal,,443,/search,search,1,user=x%29%28%7C%28cn%3D%2A%29,user=x)(|(cn=*),1,,,GET,,dirbuster,,pcap
192.168.1.187,2026-04-07T07:48:25.346979,http://admin.example.com/notifications?format=json,http,admin.example.com,,80,/notifications,notifications,1,format=json,format=json,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.136,2026-04-07T07:48:25.346979,http://10.0.0.50/search?user=%2A%28%29%7C%2526%27,http,10.0.0.50,,80,/search,search,1,user=%2A%28%29%7C%26%27,user=*()|&',1,,,GET,,nuclei,,pcap
172.16.0.129,2026-04-07T07:48:25.347961,https://admin.example.com/feedback?search=<video><source,https,admin.example.com,,443,/feedback,feedback,1,search=%3Cvideo%3E%3Csource,search=<video><source,1,,,POST,,Nmap Scripting Engine,,pcap
192.168.1.3,2026-04-07T07:48:25.347961,https://api.example.com/load?path=php://filter/convert.base64-encode/resource=index.php,https,api.example.com,,443,/load,load,1,path=php%3A%2F%2Ffilter%2Fconvert.base64-encode%2Fresource%3Dindex.php,path=php://filter/convert.base64-encode/resource=index.php,1,,,GET,,masscan/1.3,,pcap
