source_ip,timestamp,full_url,method,host,path,query_string,fragment,status_code,user_agent,referrer,source
172.16.0.214,2026-04-07T07:48:25.326214,https://secure.example.com/about,GET,secure.example.com,/about,,,,curl/8.4.0,,pcap
192.168.1.219,2026-04-07T07:48:25.327220,http://api.example.com/blog/post/1,HEAD,api.example.com,/blog/post/1,,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.251,2026-04-07T07:48:25.327220,http://test-app.local/?id=123&filter=recent,GET,test-app.local,/,id=123&filter=recent,,,PostmanRuntime/7.35.0,,pcap
10.0.0.123,2026-04-07T07:48:25.327220,https://webapp.internal/search,POST,webapp.internal,/search,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.133,2026-04-07T07:48:25.328204,http://api.example.com/directory?query=admin%2A,GET,api.example.com,/directory,query=admin%2A,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.232,2026-04-07T07:48:25.328204,https://example.com/?page=1&format=json,POST,example.com,/,page=1&format=json,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.14,2026-04-07T07:48:25.328204,http://test-app.local/privacy?id=123&user=john,GET,test-app.local,/privacy,id=123&user=john,,,python-requests/2.31.0,,pcap
192.168.1.25,2026-04-07T07:48:25.329181,https://example.com/?user=john,POST,example.com,/,user=john,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.189,2026-04-07T07:48:25.329181,http://shop.example.com/cart,GET,shop.example.com,/cart,,,,PostmanRuntime/7.35.0,,pcap
10.0.0.65,2026-04-07T07:48:25.329181,http://10.0.0.50/feedback?search=%3Cmarquee%20onstart%3Dalert%281%29%3E,GET,10.0.0.50,/feedback,search=%3Cmarquee%20onstart%3Dalert%281%29%3E,,,sqlmap/1.7.12#dev,,pcap
172.16.0.10,2026-04-07T07:48:25.330157,http://test-app.local/blog/category/tech?to=2024-12-31&order=name,GET,test-app.local,/blog/category/tech,to=2024-12-31&order=name,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.203,2026-04-07T07:48:25.330157,http://shop.example.com/ping?host=test;,POST,shop.example.com,/ping,host=test;,,,masscan/1.3,,pcap
192.168.1.124,2026-04-07T07:48:25.330157,https://10.0.0.50/products?user=',GET,10.0.0.50,/products,user=',,,Nmap Scripting Engine,,pcap
192.168.1.125,2026-04-07T07:48:25.331133,http://10.0.0.50/blog?id=123&type=product,GET,10.0.0.50,/blog,id=123&type=product,,,PostmanRuntime/7.35.0,,pcap
172.16.0.117,2026-04-07T07:48:25.331133,https://test-app.local/api/orders?limit=10&to=2024-12-31&order=name,GET,test-app.local,/api/orders,limit=10&to=2024-12-31&order=name,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.212,2026-04-07T07:48:25.332112,http://webapp.internal/file?page=....//....//....//etc/passwd,GET,webapp.internal,/file,page=....//....//....//etc/passwd,,,gobuster/3.6,,pcap
10.0.0.88,2026-04-07T07:48:25.332112,http://test-app.local/search?filter=admin%2A,GET,test-app.local,/search,filter=admin%2A,,,Nmap Scripting Engine,,pcap
10.0.0.111,2026-04-07T07:48:25.332112,http://webapp.internal/search,HEAD,webapp.internal,/search,,,,PostmanRuntime/7.35.0,,pcap
10.0.0.69,2026-04-07T07:48:25.332112,http://api.example.com/about?to=2024-12-31,HEAD,api.example.com,/about,to=2024-12-31,,,PostmanRuntime/7.35.0,,pcap
192.168.1.101,2026-04-07T07:48:25.332112,https://api.example.com/blog/category/tech?brand=apple&id=123,HEAD,api.example.com,/blog/category/tech,brand=apple&id=123,,,python-requests/2.31.0,,pcap
192.168.1.198,2026-04-07T07:48:25.333619,"http://example.com/comment?message='><script>alert(String.fromCharCode(88,83,83))</script>",GET,example.com,/comment,"message='><script>alert(String.fromCharCode(88,83,83))</script>",,,nuclei,,pcap
10.0.0.74,2026-04-07T07:48:25.334603,http://192.168.1.100/contact?category=electronics,GET,192.168.1.100,/contact,category=electronics,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.104,2026-04-07T07:48:25.334603,http://192.168.1.100/js/main.js?sort=asc&status=active,GET,192.168.1.100,/js/main.js,sort=asc&status=active,,,curl/8.4.0,,pcap
10.0.0.177,2026-04-07T07:48:25.334603,http://webapp.internal/api/user?uid=admin%29%28%26%29,GET,webapp.internal,/api/user,uid=admin%29%28%26%29,,,sqlmap/1.7.12#dev,,pcap
172.16.0.118,2026-04-07T07:48:25.335577,http://admin.example.com/css/style.css?limit=10,GET,admin.example.com,/css/style.css,limit=10,,,PostmanRuntime/7.35.0,,pcap
10.0.0.14,2026-04-07T07:48:25.335577,http://test-app.local/search?search=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,GET,test-app.local,/search,search=%3Ciframe%20src%3D%27javascript%3Aalert%281%29%27%3E,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.149,2026-04-07T07:48:25.335577,http://admin.example.com/search?sort=asc,GET,admin.example.com,/search,sort=asc,,,curl/8.4.0,,pcap
192.168.1.191,2026-04-07T07:48:25.335577,http://shop.example.com/help?format=json,GET,shop.example.com,/help,format=json,,,python-requests/2.31.0,,pcap
172.16.0.115,2026-04-07T07:48:25.335577,http://example.com/events,GET,example.com,/events,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.234,2026-04-07T07:48:25.337085,http://test-app.local/download//etc/passwd,GET,test-app.local,/download//etc/passwd,,,,nikto/2.5.0,,pcap
10.0.0.137,2026-04-07T07:48:25.337085,http://admin.example.com/notifications?from=2024-01-01&category=electronics,GET,admin.example.com,/notifications,from=2024-01-01&category=electronics,,,PostmanRuntime/7.35.0,,pcap
172.16.0.119,2026-04-07T07:48:25.337085,http://api.example.com/out?redirect=%2F%2Fevil.com,GET,api.example.com,/out,redirect=%2F%2Fevil.com,,,gobuster/3.6,,pcap
192.168.1.118,2026-04-07T07:48:25.338069,http://webapp.internal/file?page=....//....//....//etc/passwd,GET,webapp.internal,/file,page=....//....//....//etc/passwd,,,python-requests/2.31.0,,pcap
172.16.0.181,2026-04-07T07:48:25.338069,http://api.example.com/feedback?query=%3Cinput%20onfocus%3Dalert%281%29%20autofocus%3E,POST,api.example.com,/feedback,query=%3Cinput%20onfocus%3Dalert%281%29%20autofocus%3E,,,Nmap Scripting Engine,,pcap
192.168.1.140,2026-04-07T07:48:25.338069,https://secure.example.com/help,GET,secure.example.com,/help,,,,python-requests/2.31.0,,pcap
192.168.1.165,2026-04-07T07:48:25.339048,http://admin.example.com/blog/category/tech,POST,admin.example.com,/blog/category/tech,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.78,2026-04-07T07:48:25.339048,http://webapp.internal/api/v1/status?view=list&category=electronics&to=2024-12-31,POST,webapp.internal,/api/v1/status,view=list&category=electronics&to=2024-12-31,,,PostmanRuntime/7.35.0,,pcap
10.0.0.229,2026-04-07T07:48:25.339048,https://10.0.0.50/load?path=/etc/passwd,GET,10.0.0.50,/load,path=/etc/passwd,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.84,2026-04-07T07:48:25.340051,https://webapp.internal/api/v1/status,GET,webapp.internal,/api/v1/status,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.45,2026-04-07T07:48:25.340051,http://webapp.internal/register?from=2024-01-01&format=json&type=product,GET,webapp.internal,/register,from=2024-01-01&format=json&type=product,,,curl/8.4.0,,pcap
192.168.1.101,2026-04-07T07:48:25.340051,http://webapp.internal/comment?input=%3Cimg%20src%3D1%20onerror%3Dalert%281%29%3E,POST,webapp.internal,/comment,input=%3Cimg%20src%3D1%20onerror%3Dalert%281%29%3E,,,nuclei,,pcap
192.168.1.147,2026-04-07T07:48:25.340051,http://webapp.internal/login,POST,webapp.internal,/login,,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.52,2026-04-07T07:48:25.341046,http://test-app.local/checkout?brand=apple&filter=recent,GET,test-app.local,/checkout,brand=apple&filter=recent,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.47,2026-04-07T07:48:25.342022,http://api.example.com/news,POST,api.example.com,/news,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.20,2026-04-07T07:48:25.342022,https://api.example.com/api/users,GET,api.example.com,/api/users,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.172,2026-04-07T07:48:25.342022,https://admin.example.com/redir?dest=%2F%2Fevil.com,GET,admin.example.com,/redir,dest=%2F%2Fevil.com,,,wfuzz/3.1.0,,pcap
172.16.0.142,2026-04-07T07:48:25.342022,https://10.0.0.50/terms?user=john,GET,10.0.0.50,/terms,user=john,,,curl/8.4.0,,pcap
192.168.1.240,2026-04-07T07:48:25.342999,https://webapp.internal/exec?cmd=test`sleep,GET,webapp.internal,/exec,cmd=test`sleep,,,burpsuite,,pcap
172.16.0.33,2026-04-07T07:48:25.342999,https://192.168.1.100/checkout?filter=recent&format=json&q=laptop,HEAD,192.168.1.100,/checkout,filter=recent&format=json&q=laptop,,,curl/8.4.0,,pcap
192.168.1.183,2026-04-07T07:48:25.342999,http://shop.example.com/load?uri=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,GET,shop.example.com,/load,uri=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,,,gobuster/3.6,,pcap
10.0.0.209,2026-04-07T07:48:25.342999,http://admin.example.com/checkout?from=2024-01-01&id=123,GET,admin.example.com,/checkout,from=2024-01-01&id=123,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.232,2026-04-07T07:48:25.344008,https://example.com/api/orders?sort=asc&lang=en&user=john,GET,example.com,/api/orders,sort=asc&lang=en&user=john,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.118,2026-04-07T07:48:25.344008,http://secure.example.com/admin?order=',GET,secure.example.com,/admin,order=',,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.64,2026-04-07T07:48:25.344995,http://shop.example.com/blog/category/tech?category=electronics&lang=en,GET,shop.example.com,/blog/category/tech,category=electronics&lang=en,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.244,2026-04-07T07:48:25.344995,http://10.0.0.50/register,POST,10.0.0.50,/register,,,,python-requests/2.31.0,,pcap
10.0.0.249,2026-04-07T07:48:25.344995,http://secure.example.com/exec?ip=test|,POST,secure.example.com,/exec,ip=test|,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.41,2026-04-07T07:48:25.345970,http://example.com/notifications,POST,example.com,/notifications,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.119,2026-04-07T07:48:25.345970,http://example.com/logout?status=active&category=electronics&q=laptop,HEAD,example.com,/logout,status=active&category=electronics&q=laptop,,,python-requests/2.31.0,,pcap
10.0.0.227,2026-04-07T07:48:25.345970,http://admin.example.com/cart?type=product&to=2024-12-31,HEAD,admin.example.com,/cart,type=product&to=2024-12-31,,,python-requests/2.31.0,,pcap
10.0.0.103,2026-04-07T07:48:25.345970,https://example.com/api/v1/health?filter=recent&order=name&to=2024-12-31,GET,example.com,/api/v1/health,filter=recent&order=name&to=2024-12-31,,,python-requests/2.31.0,,pcap
172.16.0.87,2026-04-07T07:48:25.346979,https://webapp.internal/search?user=x%29%28%7C%28cn%3D%2A%29,GET,webapp.internal,/search,user=x%29%28%7C%28cn%3D%2A%29,,,dirbuster,,pcap
192.168.1.187,2026-04-07T07:48:25.346979,http://admin.example.com/notifications?format=json,GET,admin.example.com,/notifications,format=json,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.136,2026-04-07T07:48:25.346979,http://10.0.0.50/search?user=%2A%28%29%7C%2526%27,GET,10.0.0.50,/search,user=%2A%28%29%7C%2526%27,,,nuclei,,pcap
172.16.0.129,2026-04-07T07:48:25.347961,https://admin.example.com/feedback?search=<video><source,POST,admin.example.com,/feedback,search=<video><source,,,Nmap Scripting Engine,,pcap
192.168.1.3,2026-04-07T07:48:25.347961,https://api.example.com/load?path=php://filter/convert.base64-encode/resource=index.php,GET,api.example.com,/load,path=php://filter/convert.base64-encode/resource=index.php,,,masscan/1.3,,pcap
172.16.0.185,2026-04-07T07:48:25.347961,http://admin.example.com/api/orders?id=123&lang=en,GET,admin.example.com,/api/orders,id=123&lang=en,,,python-requests/2.31.0,,pcap
172.16.0.173,2026-04-07T07:48:25.348939,http://test-app.local/terms?to=2024-12-31,GET,test-app.local,/terms,to=2024-12-31,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.178,2026-04-07T07:48:25.348939,http://shop.example.com/js/main.js?limit=10&q=laptop,POST,shop.example.com,/js/main.js,limit=10&q=laptop,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.50,2026-04-07T07:48:25.348939,http://example.com/redir?return=%2F%5Cevil.com,GET,example.com,/redir,return=%2F%5Cevil.com,,,dirbuster,,pcap
172.16.0.46,2026-04-07T07:48:25.349915,http://test-app.local/checkout,GET,test-app.local,/checkout,,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.106,2026-04-07T07:48:25.349915,https://shop.example.com/goto?goto=%2F%2F%2Fevil.com,GET,shop.example.com,/goto,goto=%2F%2F%2Fevil.com,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.60,2026-04-07T07:48:25.349915,https://admin.example.com/index.html?category=electronics,GET,admin.example.com,/index.html,category=electronics,,,curl/8.4.0,,pcap
10.0.0.243,2026-04-07T07:48:25.349915,http://test-app.local/news?type=product&lang=en&status=active,HEAD,test-app.local,/news,type=product&lang=en&status=active,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.130,2026-04-07T07:48:25.350890,http://example.com/out?target=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,GET,example.com,/out,target=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,,,Nmap Scripting Engine,,pcap
172.16.0.19,2026-04-07T07:48:25.350890,https://example.com/ping?run=test%7C%7C%20dir,GET,example.com,/ping,run=test%7C%7C%20dir,,,dirbuster,,pcap
172.16.0.69,2026-04-07T07:48:25.350890,http://shop.example.com/help,GET,shop.example.com,/help,,,,python-requests/2.31.0,,pcap
10.0.0.105,2026-04-07T07:48:25.351867,https://example.com/redir?target=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,GET,example.com,/redir,target=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.5,2026-04-07T07:48:25.351867,https://example.com/api/v2/data,HEAD,example.com,/api/v2/data,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.69,2026-04-07T07:48:25.351867,https://10.0.0.50/cart,GET,10.0.0.50,/cart,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.157,2026-04-07T07:48:25.352845,http://secure.example.com/load?doc=/etc/passwd,GET,secure.example.com,/load,doc=/etc/passwd,,,masscan/1.3,,pcap
10.0.0.240,2026-04-07T07:48:25.352845,https://secure.example.com/redir?url=https%3A%2F%2Fevil.com,GET,secure.example.com,/redir,url=https%3A%2F%2Fevil.com,,,masscan/1.3,,pcap
10.0.0.249,2026-04-07T07:48:25.352845,http://example.com/return?target=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,GET,example.com,/return,target=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.201,2026-04-07T07:48:25.352845,http://example.com/,HEAD,example.com,/,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.43,2026-04-07T07:48:25.354350,https://shop.example.com/include?file=....\....\....\etc\passwd,GET,shop.example.com,/include,file=....\....\....\etc\passwd,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.188,2026-04-07T07:48:25.354350,http://10.0.0.50/feedback?input=<div,GET,10.0.0.50,/feedback,input=<div,,,dirbuster,,pcap
10.0.0.228,2026-04-07T07:48:25.354350,https://api.example.com/api/orders?id=123,HEAD,api.example.com,/api/orders,id=123,,,python-requests/2.31.0,,pcap
10.0.0.58,2026-04-07T07:48:25.355336,https://10.0.0.50/ldap?query=admin%29%28%21%28%26%281%3D0,GET,10.0.0.50,/ldap,query=admin%29%28%21%28%26%281%3D0,,,nuclei,,pcap
192.168.1.3,2026-04-07T07:48:25.355336,http://shop.example.com/api/v1/status?lang=en&id=123&status=active,GET,shop.example.com,/api/v1/status,lang=en&id=123&status=active,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.124,2026-04-07T07:48:25.355336,http://test-app.local/login?q=',GET,test-app.local,/login,q=',,,nikto/2.5.0,,pcap
192.168.1.77,2026-04-07T07:48:25.355336,http://secure.example.com/profile?name=<img,POST,secure.example.com,/profile,name=<img,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.93,2026-04-07T07:48:25.355336,http://admin.example.com/api/products?order=name&q=laptop&filter=recent,GET,admin.example.com,/api/products,order=name&q=laptop&filter=recent,,,curl/8.4.0,,pcap
172.16.0.235,2026-04-07T07:48:25.355336,http://webapp.internal/admin?search=1',POST,webapp.internal,/admin,search=1',,,ZAP/2.14.0,,pcap
192.168.1.1,2026-04-07T07:48:25.356845,http://192.168.1.100/api/users?user=',POST,192.168.1.100,/api/users,user=',,,masscan/1.3,,pcap
172.16.0.3,2026-04-07T07:48:25.356845,http://example.com/lookup?filter=admin%29%28%21%28%26%281%3D0,GET,example.com,/lookup,filter=admin%29%28%21%28%26%281%3D0,,,Nmap Scripting Engine,,pcap
192.168.1.121,2026-04-07T07:48:25.356845,http://example.com/settings,GET,example.com,/settings,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.57,2026-04-07T07:48:25.357833,https://shop.example.com/api/users?page=1,POST,shop.example.com,/api/users,page=1,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.236,2026-04-07T07:48:25.357833,https://shop.example.com/profile,GET,shop.example.com,/profile,,,,curl/8.4.0,,pcap
172.16.0.34,2026-04-07T07:48:25.357833,https://test-app.local/privacy?limit=10&sort=asc&filter=recent,HEAD,test-app.local,/privacy,limit=10&sort=asc&filter=recent,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.1,2026-04-07T07:48:25.358809,https://admin.example.com/index.html,HEAD,admin.example.com,/index.html,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.213,2026-04-07T07:48:25.358809,http://192.168.1.100/api/v2/data,GET,192.168.1.100,/api/v2/data,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.131,2026-04-07T07:48:25.358809,http://example.com/load?src=http%3A%2F%2F127.1%2F,GET,example.com,/load,src=http%3A%2F%2F127.1%2F,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.67,2026-04-07T07:48:25.359786,https://webapp.internal/login?sort=asc&order=name,GET,webapp.internal,/login,sort=asc&order=name,,,PostmanRuntime/7.35.0,,pcap
192.168.1.231,2026-04-07T07:48:25.359786,https://10.0.0.50/news?view=list&brand=apple&type=product,GET,10.0.0.50,/news,view=list&brand=apple&type=product,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
